,REACT_SMILES,rxn_nrj
1279,[H]C([H])(C#N)C(F)(C#N)C#N.H>>[H]C([H])(C#N)C([H])(C#N)C#N.F,-33.808172688204365
1280,[H]C([H])(C#N)C(F)(C#N)C#N.Cl>>[H]C([H])(C#N)C(Cl)(C#N)C#N.F,44.06926725740093
1281,[H]C([H])(C#N)C(Cl)(C#N)C#N.H>>[H]C([H])(C#N)C([H])(C#N)C#N.Cl,-77.8778232276619
1282,[H]C([H])(C#N)C(Cl)(C#N)C#N.F>>[H]C([H])(C#N)C(F)(C#N)C#N.Cl,-44.0697657069882
1283,[H]C([H])([H])C([H])([H])C(F)(C#N)C#N.H>>[H]C([H])([H])C([H])([H])C([H])(C#N)C#N.F,-32.10816946578547
1284,[H]C([H])([H])C([H])([H])C(F)(C#N)C#N.Cl>>[H]C([H])([H])C([H])([H])C(Cl)(C#N)C#N.F,44.12663753102549
1285,[H]C([H])([H])C([H])([H])C(Cl)(C#N)C#N.H>>[H]C([H])([H])C([H])([H])C([H])(C#N)C#N.Cl,-76.23481783690863
1286,[H]C([H])([H])C([H])([H])C(Cl)(C#N)C#N.F>>[H]C([H])([H])C([H])([H])C(F)(C#N)C#N.Cl,-44.12666461777778
1287,[H]N([H])C([H])([H])C(F)(C#N)C#N.H>>[H]N([H])C([H])([H])C([H])(C#N)C#N.F,-31.97384764533325
1288,[H]N([H])C([H])([H])C(F)(C#N)C#N.Cl>>[H]N([H])C([H])([H])C(Cl)(C#N)C#N.F,44.06285434616762
1289,[H]N([H])C([H])([H])C(Cl)(C#N)C#N.H>>[H]N([H])C([H])([H])C([H])(C#N)C#N.Cl,-75.04272893928061
1290,[H]N([H])C([H])([H])C(Cl)(C#N)C#N.F>>[H]N([H])C([H])([H])C(F)(C#N)C#N.Cl,-42.60790028811275
1291,[H]C([H])([N+](=O)[O-])C(F)(C#N)C#N.H>>[H]C(C#N)(C#N)C([H])([H])[N+](=O)[O-].F,-36.00696243615403
1292,[H]C([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl>>[H]C([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F,43.40141488289731
1293,[H]C([H])([N+](=O)[O-])C(Cl)(C#N)C#N.H>>[H]C(C#N)(C#N)C([H])([H])[N+](=O)[O-].Cl,-79.40814717023697
1294,[H]C([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F>>[H]C([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl,-42.76928927472969
1295,[H]C([N+](=O)[O-])([N+](=O)[O-])C(F)(C#N)C#N.H>>[H]C(C#N)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].F,-37.7678466267696
1296,[H]C([N+](=O)[O-])([N+](=O)[O-])C(F)(C#N)C#N.Cl>>[H]C([N+](=O)[O-])([N+](=O)[O-])C(Cl)(C#N)C#N.F,43.24369027176033
1297,[H]C([N+](=O)[O-])([N+](=O)[O-])C(Cl)(C#N)C#N.H>>[H]C(C#N)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].Cl,-81.01083322857022
1298,[H]C([N+](=O)[O-])([N+](=O)[O-])C(Cl)(C#N)C#N.F>>[H]C([N+](=O)[O-])([N+](=O)[O-])C(F)(C#N)C#N.Cl,-43.23676747900013
1299,[H][C@](C#N)([N+](=O)[O-])C(F)(C#N)C#N.H>>[H]C(C#N)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F,-36.931636574925626
1300,[H][C@](C#N)([N+](=O)[O-])C(F)(C#N)C#N.Cl>>[H][C@](C#N)([N+](=O)[O-])C(Cl)(C#N)C#N.F,43.38230477388721
1301,[H][C@](C#N)([N+](=O)[O-])C(Cl)(C#N)C#N.H>>[H]C(C#N)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl,-80.31416569402694
1302,[H][C@](C#N)([N+](=O)[O-])C(Cl)(C#N)C#N.F>>[H][C@](C#N)([N+](=O)[O-])C(F)(C#N)C#N.Cl,-43.382945202444354
1303,[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C(F)(C#N)C#N.H>>[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C([H])(C#N)C#N.F,-35.51185603193488
1304,[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl>>[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F,43.81040180731362
1305,[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.H>>[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C([H])(C#N)C#N.Cl,-79.32201957425407
1306,[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F>>[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl,-43.81025355026228
1307,[H]N([H])[C@@]([H])([N+](=O)[O-])C(F)(C#N)C#N.H>>[H]N([H])[C@@]([H])([N+](=O)[O-])C([H])(C#N)C#N.F,-36.2505091116472
1308,[H]N([H])[C@@]([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl>>[H]N([H])[C@@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F,44.84317252290055
1309,[H]N([H])[C@@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.H>>[H]N([H])[C@@]([H])([N+](=O)[O-])C([H])(C#N)C#N.Cl,-80.46593701295194
1310,[H]N([H])[C@@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F>>[H]N([H])[C@@]([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl,-43.99791486877096
1311,[H]C([H])(C#N)C(F)(C#N)C#N.H>>[H]C([H])(C#N)C([H])(C#N)C#N.F,-33.80817272209016
1312,[H]C([H])(C#N)C(F)(C#N)C#N.Cl>>[H]C([H])(C#N)C(Cl)(C#N)C#N.F,44.06926690163585
1313,[H]C([H])(C#N)C(Cl)(C#N)C#N.H>>[H]C([H])(C#N)C([H])(C#N)C#N.Cl,-77.87782326104832
1314,[H]C([H])(C#N)C(Cl)(C#N)C#N.F>>[H]C([H])(C#N)C(F)(C#N)C#N.Cl,-44.06976570713088
1315,[H][C@@](C#N)([N+](=O)[O-])C(F)(C#N)C#N.H>>[H]C(C#N)(C#N)[C@]([H])(C#N)[N+](=O)[O-].F,-36.9302565888944
1316,[H][C@@](C#N)([N+](=O)[O-])C(F)(C#N)C#N.Cl>>[H][C@@](C#N)([N+](=O)[O-])C(Cl)(C#N)C#N.F,43.38227706294986
1317,[H][C@@](C#N)([N+](=O)[O-])C(Cl)(C#N)C#N.H>>[H]C(C#N)(C#N)[C@]([H])(C#N)[N+](=O)[O-].Cl,-80.31272035615984
1318,[H][C@@](C#N)([N+](=O)[O-])C(Cl)(C#N)C#N.F>>[H][C@@](C#N)([N+](=O)[O-])C(F)(C#N)C#N.Cl,-43.38291416349509
1319,[H]C(C#N)(C#N)C(F)(C#N)C#N.H>>[H]C(C#N)(C#N)C([H])(C#N)C#N.F,-34.88943397148973
1320,[H]C(C#N)(C#N)C(F)(C#N)C#N.Cl>>[H]C(C#N)(C#N)C(Cl)(C#N)C#N.F,43.59635325971085
1321,[H]C(C#N)(C#N)C(Cl)(C#N)C#N.H>>[H]C(C#N)(C#N)C([H])(C#N)C#N.Cl,-78.48579891530393
1322,[H]C(C#N)(C#N)C(Cl)(C#N)C#N.F>>[H]C(C#N)(C#N)C(F)(C#N)C#N.Cl,-43.59631082132555
1323,[H]C([H])([H])[C@@]([H])(C#N)C(F)(C#N)C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])(C#N)C#N.F,-33.84299642518244
1324,[H]C([H])([H])[C@@]([H])(C#N)C(F)(C#N)C#N.Cl>>[H]C([H])([H])[C@@]([H])(C#N)C(Cl)(C#N)C#N.F,43.8693184009
1325,[H]C([H])([H])[C@@]([H])(C#N)C(Cl)(C#N)C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])(C#N)C#N.Cl,-77.71099150649718
1326,[H]C([H])([H])[C@@]([H])(C#N)C(Cl)(C#N)C#N.F>>[H]C([H])([H])[C@@]([H])(C#N)C(F)(C#N)C#N.Cl,-43.868530884128106
1327,[H]N([H])[C@@]([H])(C#N)C(F)(C#N)C#N.H>>[H]N([H])[C@@]([H])(C#N)C([H])(C#N)C#N.F,-33.856852698082626
1328,[H]N([H])[C@@]([H])(C#N)C(F)(C#N)C#N.Cl>>[H]N([H])[C@@]([H])(C#N)C(Cl)(C#N)C#N.F,43.767883157058655
1329,[H]N([H])[C@@]([H])(C#N)C(Cl)(C#N)C#N.H>>[H]N([H])[C@@]([H])(C#N)C([H])(C#N)C#N.Cl,-77.62463252911346
1330,[H]N([H])[C@@]([H])(C#N)C(Cl)(C#N)C#N.F>>[H]N([H])[C@@]([H])(C#N)C(F)(C#N)C#N.Cl,-43.767832211665365
1331,[H]C([H])([H])C([H])([H])C(F)(C#N)C#N.H>>[H]C([H])([H])C([H])([H])C([H])(C#N)C#N.F,-32.108338432106365
1332,[H]C([H])([H])C([H])([H])C(F)(C#N)C#N.Cl>>[H]C([H])([H])C([H])([H])C(Cl)(C#N)C#N.F,44.12663753794533
1333,[H]C([H])([H])C([H])([H])C(Cl)(C#N)C#N.H>>[H]C([H])([H])C([H])([H])C([H])(C#N)C#N.Cl,-76.2349868032652
1334,[H]C([H])([H])C([H])([H])C(Cl)(C#N)C#N.F>>[H]C([H])([H])C([H])([H])C(F)(C#N)C#N.Cl,-44.12666461713575
1335,[H]C([H])([H])[C@]([H])([N+](=O)[O-])C(F)(C#N)C#N.H>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])C([H])(C#N)C#N.F,-35.51146407843505
1336,[H]C([H])([H])[C@]([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F,43.81014926484768
1337,[H]C([H])([H])[C@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.H>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])C([H])(C#N)C#N.Cl,-79.3218468069827
1338,[H]C([H])([H])[C@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl,-43.81033850548736
1339,[H]C([H])([H])[C@]([H])(C#N)C(F)(C#N)C#N.H>>[H]C([H])([H])[C@]([H])(C#N)C([H])(C#N)C#N.F,-33.843416124682484
1340,[H]C([H])([H])[C@]([H])(C#N)C(F)(C#N)C#N.Cl>>[H]C([H])([H])[C@]([H])(C#N)C(Cl)(C#N)C#N.F,43.86804597223218
1341,[H]C([H])([H])[C@]([H])(C#N)C(Cl)(C#N)C#N.H>>[H]C([H])([H])[C@]([H])(C#N)C([H])(C#N)C#N.Cl,-77.7114914989309
1342,[H]C([H])([H])[C@]([H])(C#N)C(Cl)(C#N)C#N.F>>[H]C([H])([H])[C@]([H])(C#N)C(F)(C#N)C#N.Cl,-43.86816466691617
1343,[H]C([H])([H])C([H])(C([H])([H])[H])C(F)(C#N)C#N.H>>[H]C([H])([H])C([H])(C([H])([H])[H])C([H])(C#N)C#N.F,-32.03380273522925
1344,[H]C([H])([H])C([H])(C([H])([H])[H])C(F)(C#N)C#N.Cl>>[H]C([H])([H])C([H])(C([H])([H])[H])C(Cl)(C#N)C#N.F,44.40180173779666
1345,[H]C([H])([H])C([H])(C([H])([H])[H])C(Cl)(C#N)C#N.H>>[H]C([H])([H])C([H])(C([H])([H])[H])C([H])(C#N)C#N.Cl,-76.43532224115661
1346,[H]C([H])([H])C([H])(C([H])([H])[H])C(Cl)(C#N)C#N.F>>[H]C([H])([H])C([H])(C([H])([H])[H])C(F)(C#N)C#N.Cl,-44.40096776144036
1347,[H]N([H])[C@@]([H])(C([H])([H])[H])C(F)(C#N)C#N.H>>[H]N([H])[C@@]([H])(C([H])([H])[H])C([H])(C#N)C#N.F,-31.104339855846643
1348,[H]N([H])[C@@]([H])(C([H])([H])[H])C(F)(C#N)C#N.F>>[H]N([H])[C@@]([H])(C([H])([H])[H])C(F)(C#N)C#N.F,1.0232236965513763
1349,[H]N([H])[C@@]([H])(C([H])([H])[H])C(F)(C#N)C#N.Cl>>[H]N([H])[C@@]([H])(C([H])([H])[H])C(Cl)(C#N)C#N.F,44.17428698142928
1350,[H]N([H])[C@@]([H])(C([H])([H])[H])C(Cl)(C#N)C#N.H>>[H]N([H])[C@@]([H])(C([H])([H])[H])C([H])(C#N)C#N.Cl,-75.05920568949364
1351,[H]N([H])[C@@]([H])(C([H])([H])[H])C(Cl)(C#N)C#N.F>>[H]N([H])[C@@]([H])(C([H])([H])[H])C(F)(C#N)C#N.Cl,-42.93164213702429
1352,[H]N([H])C([H])([H])C(F)(C#N)C#N.H>>[H]N([H])C([H])([H])C([H])(C#N)C#N.F,-31.96888099972412
1353,[H]N([H])C([H])([H])C(F)(C#N)C#N.Cl>>[H]N([H])C([H])([H])C(Cl)(C#N)C#N.F,44.06782099177676
1354,[H]N([H])C([H])([H])C(Cl)(C#N)C#N.H>>[H]N([H])C([H])([H])C([H])(C#N)C#N.Cl,-75.04272893928061
1355,[H]N([H])C([H])([H])C(Cl)(C#N)C#N.F>>[H]N([H])C([H])([H])C(F)(C#N)C#N.Cl,-42.60790028747071
1356,[H]N([H])[C@]([H])([N+](=O)[O-])C(F)(C#N)C#N.H>>[H]N([H])[C@]([H])([N+](=O)[O-])C([H])(C#N)C#N.F,-36.24901409665143
1357,[H]N([H])[C@]([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl>>[H]N([H])[C@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F,44.84466110466258
1358,[H]N([H])[C@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.H>>[H]N([H])[C@]([H])([N+](=O)[O-])C([H])(C#N)C#N.Cl,-81.09380854821951
1359,[H]N([H])[C@]([H])([N+](=O)[O-])C(Cl)(C#N)C#N.F>>[H]N([H])[C@]([H])([N+](=O)[O-])C(F)(C#N)C#N.Cl,-44.64652395874968
1360,[H]N([H])[C@]([H])(C#N)C(F)(C#N)C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])(C#N)C#N.F,-33.86257059043232
1361,[H]N([H])[C@]([H])(C#N)C(F)(C#N)C#N.Cl>>[H]N([H])[C@]([H])(C#N)C(Cl)(C#N)C#N.F,43.76788459210374
1362,[H]N([H])[C@]([H])(C#N)C(Cl)(C#N)C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])(C#N)C#N.Cl,-77.63034721183743
1363,[H]N([H])[C@]([H])(C#N)C(Cl)(C#N)C#N.F>>[H]N([H])[C@]([H])(C#N)C(F)(C#N)C#N.Cl,-43.76780551715885
1364,[H]N([H])[C@]([H])(C([H])([H])[H])C(F)(C#N)C#N.H>>[H]N([H])[C@]([H])(C([H])([H])[H])C([H])(C#N)C#N.F,-31.10438510742072
1365,[H]N([H])[C@]([H])(C([H])([H])[H])C(F)(C#N)C#N.F>>[H]N([H])[C@]([H])(C([H])([H])[H])C(F)(C#N)C#N.F,1.0223097283543938
1366,[H]N([H])[C@]([H])(C([H])([H])[H])C(F)(C#N)C#N.Cl>>[H]N([H])[C@]([H])(C([H])([H])[H])C(Cl)(C#N)C#N.F,44.17419888795265
1367,[H]N([H])[C@]([H])(C([H])([H])[H])C(Cl)(C#N)C#N.H>>[H]N([H])[C@]([H])(C([H])([H])[H])C([H])(C#N)C#N.Cl,-75.05453731607076
1368,[H]N([H])[C@]([H])(C([H])([H])[H])C(Cl)(C#N)C#N.F>>[H]N([H])[C@]([H])(C([H])([H])[H])C(F)(C#N)C#N.Cl,-42.92784248022432
1369,[H]N([H])C([H])(N([H])[H])C(F)(C#N)C#N.H>>[H]N([H])C([H])(N([H])[H])C([H])(C#N)C#N.F,-31.18959337693696
1370,[H]N([H])C([H])(N([H])[H])C(F)(C#N)C#N.F>>[H]N([H])C([H])(N([H])[H])C(F)(C#N)C#N.F,1.1493100131999872
1371,[H]N([H])C([H])(N([H])[H])C(F)(C#N)C#N.Cl>>[H]N([H])C([H])(N([H])[H])C(Cl)(C#N)C#N.F,45.59733383465328
1372,[H]N([H])C([H])(N([H])[H])C(Cl)(C#N)C#N.H>>[H]N([H])C([H])(N([H])[H])C([H])(C#N)C#N.Cl,-74.69628452727649
1373,[H]N([H])C([H])(N([H])[H])C(Cl)(C#N)C#N.F>>[H]N([H])C([H])(N([H])[H])C(F)(C#N)C#N.Cl,-42.3573811370682
1374,[H]N([H])C([H])(N([H])[H])C(Cl)(C#N)C#N.Cl>>[H]N([H])C([H])(N([H])[H])C(Cl)(C#N)C#N.Cl,2.090642684313764
1375,[H]C([H])([H])C(F)(C#N)C([H])([H])[H].H>>[H]C([H])([H])C([H])(C#N)C([H])([H])[H].F,-25.80664026361263
1376,[H]C([H])([H])C(F)(C#N)C([H])([H])[H].Cl>>[H]C([H])([H])C(Cl)(C#N)C([H])([H])[H].F,45.142074359904
1377,[H]C([H])([H])C(Cl)(C#N)C([H])([H])[H].H>>[H]C([H])([H])C([H])(C#N)C([H])([H])[H].Cl,-70.94874321437857
1378,[H]C([H])([H])C(Cl)(C#N)C([H])([H])[H].F>>[H]C([H])([H])C(F)(C#N)C([H])([H])[H].Cl,-45.14216597620905
1379,[H]C([H])([H])[C@](F)(C#N)C([H])([H])[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])[N+](=O)[O-].F,-29.98289846309121
1380,[H]C([H])([H])[C@](F)(C#N)C([H])([H])[N+](=O)[O-].Cl>>[H]C([H])([H])[C@@](Cl)(C#N)C([H])([H])[N+](=O)[O-].F,44.59378003904448
1381,[H]C([H])([H])[C@](Cl)(C#N)C([H])([H])[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])[N+](=O)[O-].Cl,-74.57680997162613
1382,[H]C([H])([H])[C@](Cl)(C#N)C([H])([H])[N+](=O)[O-].F>>[H]C([H])([H])[C@@](F)(C#N)C([H])([H])[N+](=O)[O-].Cl,-44.59396010155931
1383,[H]C([H])([H])[C@](F)(C#N)C([H])([H])C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])C#N.F,-27.598798350029767
1384,[H]C([H])([H])[C@](F)(C#N)C([H])([H])C#N.Cl>>[H]C([H])([H])[C@@](Cl)(C#N)C([H])([H])C#N.F,44.92643078912379
1385,[H]C([H])([H])[C@](Cl)(C#N)C([H])([H])C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])C#N.Cl,-72.52531877118741
1386,[H]C([H])([H])[C@](Cl)(C#N)C([H])([H])C#N.F>>[H]C([H])([H])[C@@](F)(C#N)C([H])([H])C#N.Cl,-44.92650020121661
1387,[H]C([H])([H])C([H])([H])[C@@](F)(C#N)C([H])([H])[H].H>>[H]C([H])([H])C([H])([H])[C@]([H])(C#N)C([H])([H])[H].F,-25.59129557539081
1388,[H]C([H])([H])C([H])([H])[C@@](F)(C#N)C([H])([H])[H].Cl>>[H]C([H])([H])C([H])([H])[C@](Cl)(C#N)C([H])([H])[H].F,44.98152746025013
1389,[H]C([H])([H])C([H])([H])[C@@](Cl)(C#N)C([H])([H])[H].H>>[H]C([H])([H])C([H])([H])[C@]([H])(C#N)C([H])([H])[H].Cl,-70.57280899533423
1390,[H]C([H])([H])C([H])([H])[C@@](Cl)(C#N)C([H])([H])[H].F>>[H]C([H])([H])C([H])([H])[C@](F)(C#N)C([H])([H])[H].Cl,-44.98155469057114
1391,[H]N([H])C([H])([H])[C@@](F)(C#N)C([H])([H])[H].H>>[H]N([H])C([H])([H])[C@]([H])(C#N)C([H])([H])[H].F,-25.204136234174403
1392,[H]N([H])C([H])([H])[C@@](F)(C#N)C([H])([H])[H].Cl>>[H]N([H])C([H])([H])[C@](Cl)(C#N)C([H])([H])[H].F,44.68576242711778
1393,[H]N([H])C([H])([H])[C@@](Cl)(C#N)C([H])([H])[H].H>>[H]N([H])C([H])([H])[C@]([H])(C#N)C([H])([H])[H].Cl,-69.6629603126172
1394,[H]N([H])C([H])([H])[C@@](Cl)(C#N)C([H])([H])[H].F>>[H]N([H])C([H])([H])[C@](F)(C#N)C([H])([H])[H].Cl,-44.094918342318046
1395,[H]C([H])([H])[C@](F)(C#N)C([H])([H])[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])[N+](=O)[O-].F,-29.9829663090634
1396,[H]C([H])([H])[C@](F)(C#N)C([H])([H])[N+](=O)[O-].Cl>>[H]C([H])([H])[C@@](Cl)(C#N)C([H])([H])[N+](=O)[O-].F,44.59378003904448
1397,[H]C([H])([H])[C@](Cl)(C#N)C([H])([H])[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])[N+](=O)[O-].Cl,-74.57687661219181
1398,[H]C([H])([H])[C@](Cl)(C#N)C([H])([H])[N+](=O)[O-].F>>[H]C([H])([H])[C@@](F)(C#N)C([H])([H])[N+](=O)[O-].Cl,-44.5939588947974
1399,[H]C([H])([H])[C@](F)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].F,-33.01597408601595
1400,[H]C([H])([H])[C@](F)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].Cl>>[H]C([H])([H])[C@@](Cl)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].F,44.5868956037512
1401,[H]C([H])([H])[C@](Cl)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].Cl,-77.60282987661157
1402,[H]C([H])([H])[C@](Cl)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].F>>[H]C([H])([H])[C@@](F)(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].Cl,-44.58401537998871
1403,[H]C([H])([H])[C@](F)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F,-30.98793477875916
1404,[H]C([H])([H])[C@](F)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl>>[H]C([H])([H])[C@@](Cl)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F,44.66698735932909
1405,[H]C([H])([H])[C@](Cl)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl,-75.37749744286657
1406,[H]C([H])([H])[C@](Cl)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F>>[H]C([H])([H])[C@@](F)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl,-43.82959105591911
1407,[H]C([H])([H])[C@](F)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].H>>[H]C([H])([H])[C@@]([H])(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].F,-28.469852714870008
1408,[H]C([H])([H])[C@](F)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl>>[H]C([H])([H])[C@@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].F,44.33927876674488
1409,[H]C([H])([H])[C@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].H>>[H]C([H])([H])[C@@]([H])(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl,-74.17045642020327
1410,[H]C([H])([H])[C@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].F>>[H]C([H])([H])[C@@](F)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl,-45.877128335636165
1411,[H]C([H])([H])[C@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl>>[H]C([H])([H])[C@@](Cl)(C#N)[C@]([H])([N+](=O)[O-])C([H])([H])[H].Cl,-1.361324938588382
1412,[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@](F)(C#N)C([H])([H])[H].H>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(C#N)C([H])([H])[H].F,-28.55109098022353
1413,[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@](F)(C#N)C([H])([H])[H].Cl>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@](Cl)(C#N)C([H])([H])[H].F,45.182969080232745
1414,[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@](Cl)(C#N)C([H])([H])[H].H>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(C#N)C([H])([H])[H].Cl,-73.80188475457857
1415,[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@](Cl)(C#N)C([H])([H])[H].F>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@](F)(C#N)C([H])([H])[H].Cl,-44.486910625830966
1416,[H]C([H])([H])[C@](F)(C#N)C([H])([H])C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])C#N.F,-27.598798350636145
1417,[H]C([H])([H])[C@](F)(C#N)C([H])([H])C#N.Cl>>[H]C([H])([H])[C@@](Cl)(C#N)C([H])([H])C#N.F,44.92643078851741
1418,[H]C([H])([H])[C@](Cl)(C#N)C([H])([H])C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])C#N.Cl,-72.52531877054538
1419,[H]C([H])([H])[C@](Cl)(C#N)C([H])([H])C#N.F>>[H]C([H])([H])[C@@](F)(C#N)C([H])([H])C#N.Cl,-44.926500201287965
1420,[H]C([H])([H])[C@](F)(C#N)[C@]([H])(C#N)[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)[C@]([H])(C#N)[N+](=O)[O-].F,-31.10906978892957
1421,[H]C([H])([H])[C@](F)(C#N)[C@]([H])(C#N)[N+](=O)[O-].Cl>>[H]C([H])([H])[C@@](Cl)(C#N)[C@]([H])(C#N)[N+](=O)[O-].F,43.82937674522168
1422,[H]C([H])([H])[C@](Cl)(C#N)[C@]([H])(C#N)[N+](=O)[O-].H>>[H]C([H])([H])[C@@]([H])(C#N)[C@]([H])(C#N)[N+](=O)[O-].Cl,-75.21541287693081
1423,[H]C([H])([H])[C@](Cl)(C#N)[C@]([H])(C#N)[N+](=O)[O-].F>>[H]C([H])([H])[C@@](F)(C#N)[C@]([H])(C#N)[N+](=O)[O-].Cl,-44.49280179042152
1424,[H]C([H])([H])[C@](F)(C#N)C([H])(C#N)C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])(C#N)C#N.F,-28.84540446829107
1425,[H]C([H])([H])[C@](F)(C#N)C([H])(C#N)C#N.Cl>>[H]C([H])([H])[C@@](Cl)(C#N)C([H])(C#N)C#N.F,44.8143486466171
1426,[H]C([H])([H])[C@](Cl)(C#N)C([H])(C#N)C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])(C#N)C#N.Cl,-73.66022579639944
1427,[H]C([H])([H])[C@](Cl)(C#N)C([H])(C#N)C#N.F>>[H]C([H])([H])[C@@](F)(C#N)C([H])(C#N)C#N.Cl,-44.8151558947416
1428,[H]C([H])([H])[C@@]([H])(C#N)[C@@](F)(C#N)C([H])([H])[H].H>>[H]C([H])([H])[C@@]([H])(C#N)[C@]([H])(C#N)C([H])([H])[H].F,-27.41418237445345
1429,[H]C([H])([H])[C@@]([H])(C#N)[C@@](F)(C#N)C([H])([H])[H].Cl>>[H]C([H])([H])[C@@]([H])(C#N)[C@](Cl)(C#N)C([H])([H])[H].F,44.50483920319016
