SMILES,QMOF
[Al].[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(Cl)cc(c(c1cc2)C(=O)[O-])Cl.[OH]&&rna.cat0,1.725692
FC12N3C4C2N2C1C3C42F.[O-]C(=O)C12C3C4(C2(C2C1(C3(C42C(=O)[O-])F)N(=O)=O)F)N(=O)=O.[O-]C(=O)c1cc(F)c(c(c1)N(=O)=O)C1=N[N]C(=N[N]1)c1c(F)cc(cc1N(=O)=O)C(=O)[O-].[Zn][Zn]&&pcu.cat0,1.380508
[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,0.449567
[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-].[Zn].c1ncn(c1)c1cnc2c(c1)ccc1c2ncc(c1)n1cncc1&&cds.cat0,2.062508
CCCOC(=CC#CC(=O)[O-])C#CC(=O)[O-].CCCOc1c(N(=O)=O)c([N][N]c2c(N(=O)=O)c(OCCC)c(c(c2N(=O)=O)OCCC)C(=O)[O-])cc(c1C(=O)[O-])N(=O)=O.CCCOc1c(ccc(c1N(=O)=O)[N][N]c1ccc(c(c1OCCC)N(=O)=O)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.330756
CCC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.NC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.971986
Cl[Cd]Cl.n1ccc(cc1)SSc1ccncc1&&sql.cat0,3.205192
N#CC12CCC(C(C1C(=O)O)C(=O)O)(C(C2S(O)([O])[O])S([O])([O])[O])C#N.[O-]C(=O)C#CC12CCC(C(C1)C(=O)O)(C(C2)C(=O)O)C#CC(=O)[O-].[Zn][Zn]&&sql.cat0,1.533592
[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].[OH2][Zn][Zn][OH2]&&sql.cat0,3.280684
[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Pb]&&dmd.cat0,2.343853
[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-].[Rb]&&bex.cat0,0.021801
COc1cc([C]2C=NN=C2)c(cc1[N][N]c1ccc(cc1)C1=C[N]N=C1)OC.Cc1cc(ccc1[N][N]c1ccc(cc1C)C1=C[N]N=C1)C1=CN=N[CH]1.[N]1N=CC(=C1)C#CC12CCC(CC1)(CC2)C#CC1=CN=N[CH]1.[Zn]&&hex.cat0,1.673383
[Fe].n1ccc(cc1)C1=NN=C([N]1)c1ccccn1&&nbo.cat0,1.270435
[O-]C(=O)C1=CC2=NN=N[C]2C=C1.[O-]C(=O)C1=C[CH]C2=NN=NC2=C1.[O-]C(=O)c1ccc2c(c1)[N]N=N2.[Zn]&&fes.cat1,3.310829
OC(=O)c1cc(C(=O)[O-])c(cc1[N][N]c1c(cc(c(c1C(=O)O)C(=O)O)C(=O)[O-])C(=O)O)N.[O-]C(=O)c1cc(N)c(c(c1)N)N=Nc1ccc(cc1C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1N)c1cccc(c1c(c2)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,0.912549
[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cccc(c1c(c2)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.070505
[Co].[O-]C(=O)c1ccc(c(c1)N)C&&kgd.cat0,0.403645
CCCOc1c(ccc(c1I)c1ccc(c(c1I)OCCC)C(=O)[O-])C(=O)[O-].Ic1cnccc1c1ccncc1I.[O-]C(=O)C=CC(=O)[O-].[Zn][Zn]&&pcu.cat0,1.791074
[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[Zn].c1cc(nc(c1)n1cncc1)n1cncc1&&cds.cat1,2.775809
NCCN.[Te].[Zn]&&hcb.cat1,2.856025
O=CC1C(C=O)c2c1c(ccc2C(=O)[O-])C(=O)[O-].O=Cc1nc(C=O)c(nc1Br)Br.[O-]C(=O)c1ccc(c(c1Br)Br)C(=O)[O-].[Zn][Zn]&&pcu.cat0,1.577067
[Cu].[O-]C(=O)C1=CC=N[N]1.[O-]C(=O)C1=NN=C[CH]1&&fes.cat0,0.799752
"[Cd].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]&&pts,tfi.cat0",1.864149
[Co].[O-]C(=O)CCCC(=O)[O-]&&tfi.cat0,0.945958
[Al].[O-]C(=O)c1ccc(cc1Cl)c1cc(cc(c1)c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-]&&tsg.cat0,2.478186
O(CCn1cncc1)CCn1cncc1.[Cu].[O-]C(=O)c1ccc(cc1)C(=O)[O-]&&sql.cat0,0.795263
O=N(=O)c1cncc(c1C#Cc1c(cncc1N(=O)=O)N(=O)=O)N(=O)=O.[O-]C(=O)c1c(Cl)c(Cl)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)C#Cc1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O.[Zn][Zn]&&pcu.cat0,0.492191
CCCOC1Cc2c1nc(c(n2)OCCC)F.CCCOC1c2c(cc(c(c2C1(F)OCCC)C(=O)[O-])F)C(=O)[O-].[Zn][Zn]&&pcu.cat0,0.988524
[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-].[OH2][Cu][Cu][OH2]&&pts.cat0,0.283483
O=C(C1CCC(CC1)C(=O)Nc1cccnc1)Nc1cccnc1.[Cd].[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]&&sql.cat0,3.01686
"O[Hf]123([OH2])[O]4[Hf]56([OH]2[Hf]27([O]3[Hf]38([OH]1[Hf]4([OH]5)([OH])([OH2])(O)[O]3[Hf]([O]62)([OH]78)([OH])O)[OH2])([OH2])(O)O)[OH2].O[Hf]123([OH])[OH]4[Hf]56([O]3[Hf]37([OH]2[Hf]28([O]1[Hf]14([O]6[Hf]([OH]53)([OH]21)([O]78)(O)O)([OH2])([OH2])O)[OH2])([OH])([OH2])O)[OH2].[O-]C(=O)c1cc(F)c(cc1F)C(c1cc(F)c(cc1F)C(=O)[O-])(c1cc(F)c(cc1F)C(=O)[O-])c1cc(F)c(cc1F)C(c1cc(F)c(cc1F)C(=O)[O-])(c1cc(F)c(cc1F)C(=O)[O-])c1cc(F)c(cc1F)C(=O)[O-]&&pcu,mrc.cat0",2.814579
COC12C3C4(C2(C2C1(C3(C42OC)C#CC(=O)[O-])c1ccccc1)C#CC(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)C#Cc1ccncc1&&pcu.cat0,1.26826
Cc1nccn1Cc1ccc(cc1)c1ccc(cc1)Cn1ccnc1C.[Cd][Cd].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]&&pcu.cat1,2.754616
N1=C[C](C=N1)C#CC#C[C]1C=NN=C1.OC(=O)C(=CC#CC1=CN=N[C]1S([O])(O)[O])C#CC1=C([N]N=C1)C(=O)O.OC(=O)C1=N[N]C(=C1C#CC=CC#C[C]1C=NN=C1)C(=O)O.[N]1N=CC(=C1)C#CC#CC1=C[N]N=C1.[Zn]&&hxl.cat0,1.580309
[Mn].[O-]C(=O)CC12CC3CC(C1)CC(C2)(C3)CC(=O)[O-].n1ccc(cc1)c1ccncc1&&sql.cat0,0.209835
CC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].NC1Cc2c1c(cc(c2C(=O)[O-])C)C(=O)[O-].NC1Cc2c1c(cc(c2C(=O)[O-])N)C(=O)[O-].NC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].Nc1cc2c(cc1C)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1C)C)C.[O-]C(=O)c1cc(N)c(c2c1CC2(C)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.434558
[Cd].c1ccc(nc1)CC1=NN=N[N]1&&sql.cat0,3.713224
CNC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])NC.CNc1cc(cc(c1c1ccc(cc1)C(=O)[O-])Cl)C(=O)[O-].CNc1cc(ccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].CNc1cc(ccc1c1ccc(cc1Cl)C(=O)[O-])C(=O)[O-].O[Al][O]([Al])[Al].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]&&acs.cat0,1.704716
[O-]C(=O)c1c2ccc(cc2c(c2c1cc(cc2)c1ccccc1)C(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc(c(c1)c1ccccc1)[N][N]c1ccc(cc1c1ccccc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)[N][N]c1ccncc1&&pcu.cat0,0.384499
COC1(OC)COP(=O)(OC1)[O].[K][OH2][K]&&bey.cat0,5.260091
S=C1N=CC=NC1=S.[Cu].[Ni]&&tfi.cat0,0.0246
[O-]C(=O)C=CC=C(S(O)([O])[O])C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1cc2c3c(ccc2c(c1)S(O)([O])[O])c(C(=O)[O-])c(cc3S([O])([O])O)S([O])([O])O.[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.564396
"O[Zr]123(O)[OH]4[Zr]56([O]3[Zr]37([OH]2[Zr]28([O]1[Zr]14([O]6[Zr]([OH]53)([OH]21)([O]78)(O)O)([OH2])([OH2])O)[OH2])([OH2])([OH2])O)[OH2].O[Zr]123([OH2])[O]4[Zr]56([OH]2[Zr]27([O]3[Zr]38([OH]1[Zr]4([OH]5)([OH2])([OH])(O)[O]3[Zr]([O]62)([OH]78)([OH])O)[OH2])([OH2])(O)O)[OH2].[O-]C(=O)c1cc(F)c(cc1F)C(c1cc(F)c(cc1F)C(=O)[O-])(c1cc(F)c(cc1F)C(=O)[O-])c1cc(F)c(cc1F)C(c1cc(F)c(cc1F)C(=O)[O-])(c1cc(F)c(cc1F)C(=O)[O-])c1cc(F)c(cc1F)C(=O)[O-]&&pcu,mrc.cat0",3.017705
"[Er].[O]S(CCP(=O)([O])[O])([O])[O]&&pcu,mrc.cat0",6.186999
[Cu].[O]S(c1cccc2c1cccc2S([O])([O])[O])([O])[O].c1ccc(cn1)C=Cc1c2ccccc2c(c2c1cccc2)C=Cc1cccnc1&&pcu.cat0,0.741486
CCC(=C(C#CC(=O)[O-])CC)C#CC(=O)[O-].N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn]&&pcu.cat0,0.434221
CCCOC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2O.O[Al][O]([Al])[Al].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]&&acs.cat0,1.770108
[Al].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].[OH]&&rna.cat0,2.330967
FC(=C(C(=O)[O-])F)C(=O)[O-].[Al].[O-]C(=O)c1sc2c(c1)sc(c2N)C(=O)[O-].[OH]&&rna.cat0,1.524207
"[O-]C(=O)[C]=C=C1C=C[C](N1c1ccc(cc1)n1c(C#CC(=O)[O-])ccc1C#CC(=O)[O-])C#CC(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&ftw,ttv.cat0",2.048695
"OCC1OC(OC2CCC3(C(C2)CCC2C3CCC3(C2CCC3C(CCC(=O)[O-])C)C)C)C(C(C1O)O)O.[Li]&&srs,sra.cat0",4.677402
OC(=O)c1cnccn1.[O-]C(=O)c1cc2c3c(ccc(c3ccc2c(c1)N(=O)=O)C(=O)[O-])C(=O)O.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn]&&pcu.cat0,1.601623
Oc1cnccc1C#Cc1ccncc1O.[Cu]&&sql.cat0,0.959743
[C]#N.[Fe].[Ni]&&sql.cat0,1.122784
[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[OH2][Tb][OH2]&&sql.cat0,3.103901
N#Cc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#Cc1cc(cc(c1C(=O)[O-])C#N)c1ccc(cc1)C(=O)[O-].N#Cc1cc(ccc1c1ccc(cc1)C(=O)[O-])C(=O)[O-].O[Al][O]([Al])[Al].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]&&acs.cat0,1.152766
OC(=O)C=C(C(=O)[O-])I.[Li][OH2]&&sql.cat0,2.528485
CCC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C#CC=C(c1ccccc1)C#CC(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.41077
CNC1=NN=C[C]1[CH][CH]C=CC1=C[N]N=C1NC.CNC1=NN=C[C]1[CH][CH]C=C[C]1C=NN=C1NC.CNC1=N[N]C=C1[CH][CH]C=CC1=C[N]N=C1NC.CNC1=N[N]C=C1[CH][CH]C=C[C]1C=NN=C1NC.[Zn]&&hxl.cat0,2.063195
[O-]C(=O)c1c(I)c2ccc3c4c2c(c1I)ccc4c(c(c3I)C(=O)[O-])I.[O-]C(=O)c1c2c(I)cccc2c(c2c1c(I)ccc2)C(=O)[O-].[Zn][Zn]&&nbo.cat0,1.616168
[O-]C(=O)C=CC(=CC(=O)[O-])S(O)([O])[O].[O-]C(=O)C=CC=C(S([O])([O])O)C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)C=C[CH][C](S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(c2c1cc(cc2)S(O)([O])[O])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.256749
COc1c(C(=O)[O-])c2cc(N(=O)=O)c(cc2c(c1OC)C(=O)[O-])N(=O)=O.[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)C#Cc1ccncc1&&pcu.cat0,1.393926
"C(=C[C]1C=NN=C1)C=Cc1cc(C=CC=CC2=C[N]N=C2)cc(c1)c1cc(C=CC=C[C]2C=NN=C2)cc(c1)C=CC=CC1=C[N]N=C1.C(=C[C]1C=NN=C1)C=Cc1cc(C=CC=C[C]2C=NN=C2)cc(c1)c1cc(C=CC=CC2=C[N]N=C2)cc(c1)C=CC=CC1=C[N]N=C1.[Cu]&&bor,bod.cat0",2.225006
Oc1cc(ccc1C#Cc1ccc(cc1O)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(c2c1cc(C)c(c2)C)C(=O)[O-].[OH]&&rna.cat0,2.298543
CCCOc1cc(ccc1N1C(=O)c2cc(OCC)c3c4c2c(C1=O)c(OCC)cc4C(=O)N(C3=O)c1ccc(cc1OCCC)C(=O)[O-])C(=O)[O-].N#CC=CC#N.[O-]C(=O)C#CC=CC#CC(=O)[O-].[Zn][Zn]&&pcu.cat0,0.369496
Fc1nccc(c1)c1ccc(cc1)c1ccnc(c1)F.[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(F)c(cc1F)c1ccc(cc1)C(=O)[O-].[Zn][Zn]&&pcu.cat0,1.715642
[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Cd]&&sql.cat0,2.83576
N#CC(=C(C#N)C)C.[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1c(C)c(C)c(c(c1C)C)N1C(=O)c2c(C)c(I)c3c4c2c(C1=O)c(I)c(c4C(=O)N(C3=O)c1c(C)c(C)c(c(c1C)C)C(=O)[O-])C.[Zn][Zn]&&pcu.cat0,0.696282
O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-].[O-]C(=O)c1cc2cc(C)c3c4c2c(c1)c(C)cc4cc(c3)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,1.440563
OC(=O)C1C(Br)C2(C(=O)[O-])C(CC1(CC2(Br)C(=O)O)C(=O)[O-])Br.OC(=O)C1C(Br)c2c1c(cc(c2C(=O)[O-])Br)C(=O)[O-].OC(=O)c1cnc2c(n1)CC2(Br)C(=O)O.[Zn][Zn]&&pcu.cat0,1.270291
[Cd].[O-]C(=O)C(n1nnc(n1)c1cnccn1)C&&rtl.cat0,2.659561
[O-]C(=O)C=CC(=O)[O-].[Zn].n1ccc(cc1)CCc1ccncc1&&dia.cat0,2.836997
F[C](C=N)[N]F.[O-]C(=O)C=CC(=C(C(=O)[O-])F)F.[O-]C(=O)c1ccc(cc1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F.[Zn][Zn]&&pcu.cat0,0.775311
[O-]C(=O)c1cc2cc(C)c3c4c2c(c1)c(C)cc4cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(cc1Br)c1ccc(c(c1)Br)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,1.627402
[O]N=C1C(=N[C](N(C1=O)C)NC(C(=O)[O-])C(C)C)N.[O][N]c1c(N)nc(n(c1=O)C)NC(C(=O)[O-])C(C)C.[Zn]&&sql.cat0,1.307535
CC1=NN=C([N]1)C.[Zn]&&nbo-a.cat0,4.282851
[Cd].[S]C#N.c1ccncn1&&sql.cat0,2.413074
Brc1c2cncc3c2c2c(c1Br)cncc2c(c3Br)Br.[O-]C(=O)c1cc2c(Br)c(Br)c3c4c2c(c1)c(Br)c(c4cc(c3)C(=O)[O-])Br.[O-]C(=O)c1sc2c(c1O)sc(c2O)C(=O)[O-].[Zn][Zn]&&pcu.cat0,1.236039
O=CC(=C(C(=C(C(=O)[O-])O)O)C=O)C(=O)[O-].O=CC(=NO)C(=NO)C=O.O=Cc1cc(cc(c1C(=O)[O-])C=O)N1C(=O)c2c(C=O)c(O)c3c4c2c(C1=O)c(C=O)c(c4C(=O)N(C3=O)c1c(O)c(O)c(c(c1O)C=O)C(=O)[O-])O.[Zn][Zn]&&pcu.cat0,0.790034
"[O-]C(=O)C(COP(=O)([O])[O])[NH3].[OH2][Co][OH2]&&lon,hcb.cat0",0.524538
O=C(Nc1cccnc1)Cc1ccc(cc1)CC(=O)Nc1cccnc1.[O][Cr](O[Cd]O[Cr]([O])[O])[O]&&sql.cat0,2.043148
C(=C[C]1C=NN=C1)C=Cc1cc(C=CC=CC2=C[N]N=C2)cc(c1)C=CC=CC1=C[N]N=C1.C(=C[C]1C=NN=C1)C=Cc1cc(C=CC=C[C]2C=NN=C2)cc(c1)C=CC=CC1=C[N]N=C1.[Cu]&&srs.cat0,2.154211
Nc1nccc(c1)[N][N]c1ccnc(c1)N.[O-]C(=O)c1cc2cc(F)c3c4c2c(c1)c(F)cc4cc(c3)C(=O)[O-].[Zn][Zn]&&pcu.cat0,1.025655
[C]#N.[Fe].[Pd]&&sql.cat0,1.283596
[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-].[Pr]&&pcu.cat0,1.992268
[O-]C(=O)c1c(Br)cc(cc1Br)C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-].[O-]C(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.382765
[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-]&&sql.cat0,2.473291
OC(=O)c1cc2c(C(=O)[O-])c(C(=O)O)c(c(c2cc1C(=O)O)C(=O)[O-])C(=O)O.[Al].[O-]C(=O)c1ccc(cc1C)c1ccc(c(c1)C)C(=O)[O-].[OH]&&rna.cat0,2.178985
[Al].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C#CC12C(Br)C(Br)(Br)C(C(C1C(=O)O)(Br)C(=O)O)(C(C2(Br)C(=O)O)Br)C#CC(=O)[O-].[OH]&&rna.cat0,2.306413
[Fe].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH]&&rna.cat0,0.155608
[O-]C(=O)c1ccc(c(c1)OC(F)(F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,3.231375
N1=C[C](C=N1)C#Cc1cc(C#CC2=C[N]N=C2)cc(c1)C#CC1=C[N]N=C1.N1=C[C](C=N1)C#Cc1cc(C#C[C]2C=NN=C2)cc(c1)C#CC1=C[N]N=C1.[Cu]&&srs.cat0,3.076029
CC1=Nc2c([N]1)cccc2.[N]1C=NN=N1.[Zn]&&cag.cat0,3.523584
C(Cn1cncc1)CCn1cncc1.[Cd]1[OH2][Cd][OH2]1.[O-]C(=O)c1ccc(s1)C(=O)[O-]&&sql.cat0,2.88742
[O-]C(=O)c1cc(OCc2ccccc2C(=O)O)cc(c1)C(=O)[O-].[OH2][Cd].n1ccc(cc1)C=Cc1ccncc1&&sql.cat0,1.518716
[Cd].[N][N][N]&&sql.cat0,1.890275
OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Mn].n1ccc(cc1)c1ccncc1&&sql.cat0,0.811243
Cc1[nH][n-]c(c1c1c(C)[n-][nH]c1C)C.[Cd]&&sql.cat1,3.33272
O=N(=O)c1cc(N2C(=O)c3cc(c4c5c3c(C2=O)c(cc5C(=O)N(C4=O)c2cc(N(=O)=O)c(c(c2S([O])(O)[O])S([O])([O])O)C(=O)[O-])S([O])([O])O)S(O)([O])[O])c(c(c1C(=O)[O-])S(O)([O])[O])S([O])(O)[O].[O-]C(=O)c1cc2cc(N(=O)=O)c(cc2cc1N(=O)=O)C(=O)[O-].[Zn][Zn].c1ncc2c(c1)cncc2&&pcu.cat0,1.906157
O=N(=O)[N][C]1=NN=NN=1.[OH2][Sr][OH2]&&dia-f.cat0,2.993689
OCC(C(C(C(C(S([O])([O])[O])O)O)O)O)O.[Na]&&hcb.cat0,5.603138
CNc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Al].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[OH]&&rna.cat0,1.621776
OC(=O)c1c(sc2c1sc(c2C(=O)O)C(=O)[O-])C(=O)[O-].OC(=O)c1cc(cc2c1cc(cc2C(=O)O)C(=O)[O-])C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,1.768708
[Dy].[O-]C(=O)CCCC(=O)[O-].[O-][n+]1cccc(c1)C(=O)[O-]&&sql.cat1,3.046397
NC1=NN=N[N]1.[Hg][Hg]&&sql.cat0,2.993952
[Al].[O-]C(=O)c1ccc(cc1Cl)C1=NC(=[N]=C([N]1)c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-]&&tsg.cat0,2.342835
[Cu].[O-]C(=O)c1csc(n1)c1ccncc1&&mog.cat0,0.433536
CC(=O)[N][N]C(=O)C.N#C[N]C#N.[Cu]&&sql.cat0,0.796505
[Ag]1[Ag]2[Ag]1[Ag]2.[O-]C(=O)c1ccccc1C(=O)[O-]&&sql.cat0,2.064039
[Cu]O[Mo]([O]1[Cu]2[Cu]1[O]2[Mo](O[Cu])([O])[O])([O])[O].n1ccc(cc1)CN1CCN(CC1)Cc1ccncc1&&sql.cat0,1.171631
[Al].[O-]C(=O)c1cc2cc(C)c(cc2cc1C)C(=O)[O-].[OH]&&rna.cat0,2.485471
[Cd].[O-]C(=O)c1cccc(c1)c1ccncc1&&bcu.cat0,2.712125
BrC1=NN=C([C]1C#CC#CC#C[C]1C(=NN=C1Br)Br)Br.CCCOC12C3(C#C[C]4C(=NN=C4OCCC)Br)C4(C2(C2(C1(C3(C42OCCC)OCCC)Br)C#C[C]1C(=NN=C1OCCC)Br)OCCC)Br.CCCOC1=NN=C([C]1C#CC#CC#C[C]1C(=NN=C1OCCC)OCCC)OCCC.[Zn]&&bcu.cat0,1.998779
[O-]C(=O)CCC(=O)[O-].[Zn].n1ccc(cc1)CCc1ccncc1&&dia.cat1,3.065097
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1c2ccccc2S(=O)(=O)c2c1cccc2&&pyr.cat0,0.487487
N1=C[C](C=N1)C#CC1=C[N]N=C1.[Cu]&&srs.cat0,3.440141
[O-]C(=O)c1cc(ccc1c1cncc(c1)c1ccc(cc1C(=O)[O-])C(=O)O)C(=O)[O-].[OH2][Eu][OH2]&&sql.cat0,3.020716
OC(=O)C[NH](CP(=O)(O)[O])CP(=O)([O])[O].OC(=O)C[NH](CP(=O)([O])O)CP(=O)([O])[O].[Zr]&&rtl.cat0,4.765541
FC1=C([CH]N=N1)c1ccc(c(c1O)O)C1=C(F)N=N[CH]1.F[C]1N=NC=C1c1ccc(c(c1O)O)C1=CN=N[C]1F.N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=CN=N[CH]1.Oc1cc(ccc1[C]1C=NN=C1O)C1=CN=N[CH]1.[Zn]&&bcu.cat0,2.938857
[Co].[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1&&dia.cat0,1.223964
OC(=O)c1cc2c(C(=O)[O-])c(C(=O)O)c(c(c2cc1C(=O)O)C(=O)[O-])C(=O)O.[Al].[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-].[OH]&&rna.cat0,1.38024
O[Zr]123([OH2])[OH]4[Zr]56[O]3[Zr]37([OH]2[Zr]28[O]1[Zr]14([O]6[Zr]([OH]53)([OH]21)([O]78)([OH2])O)([OH2])O)([OH2])O.[O-]C(=O)c1c(Br)c(Br)c(c(c1Br)Br)c1cc(c(cc1c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-])c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-])c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-]&&scu.cat0,1.717057
O=c1ccn(cc1)c1cccc(c1C(=O)[O-])C(=O)[O-].[OH2][Cu].n1ccc(cc1)c1ccncc1&&bey.cat0,0.931637
